2006-10-03,1842.00,1850.00,1814.00,1817.65198,1194500,260.5316
2006-10-02,1847.90002,1847.90002,1847.90002,1847.90002,000,264.86718
2006-09-29,1856.00,1863.00,1845.24805,1847.90002,407400,264.86718
2006-09-28,1840.00,1874.69995,1824.00,1856.448,644800,266.0924
2006-09-27,1836.00,1848.00,1830.15198,1835.50,379800,263.08983
2006-09-26,1827.00,1838.448,1818.00,1831.50,370500,262.5165
2006-09-25,1830.00,1830.00,1812.19995,1817.24805,386100,260.4737
2006-09-22,1830.00,1837.00,1812.00,1830.09998,431400,262.31582
2006-09-21,1835.24805,1850.00,1830.00,1834.80005,816400,262.98951
2006-09-20,1810.00,1829.80005,1790.00,1824.30005,545200,261.4845
2006-09-19,1835.00,1838.65198,1801.00,1816.50,1025000,260.36648
2006-09-18,1820.00,1825.00,1810.00,1817.448,709600,260.50236
2006-09-15,1827.40002,1829.00,1790.00,1808.948,2350800,259.28402
2006-09-14,1820.00,1838.80005,1814.00,1829.34802,1483900,262.20804
2006-09-13,1790.00,1815.00,1790.00,1810.00,1279000,259.43481
2006-09-12,1745.00,1779.69995,1731.19995,1770.00,868600,253.70145
2006-09-11,1809.59998,1809.59998,1723.00,1736.34802,1150800,248.87797
2006-09-08,1805.00,1815.90002,1783.00,1794.69995,794800,257.24179
2006-09-07,1828.00,1830.00,1797.69995,1804.19995,820800,258.60347
2006-09-06,1849.00,1850.00,1830.00,1833.552,353000,262.81062
2006-09-05,1850.00,1853.948,1826.00,1834.09998,367400,262.88916
2006-09-04,1847.69995,1855.00,1815.00,1847.75195,843600,264.84596
2006-09-01,1807.00,1815.69995,1801.30005,1811.00,310300,259.57815
2006-08-31,1805.00,1819.00,1801.00,1808.80005,551500,259.26282
2006-08-30,1813.84802,1813.84802,1791.30005,1798.84802,431600,257.83635
2006-08-29,1786.09998,1810.00,1775.00,1805.59998,792000,258.80414
2006-08-28,1776.00,1776.00,1750.19995,1769.80005,460900,253.67279
2006-08-25,1775.09998,1782.00,1760.00,1765.448,302200,253.04899
2006-08-24,1751.15198,1774.00,1745.00,1767.65198,833000,253.36489
2006-08-23,1783.00,1795.00,1760.00,1767.30005,584300,253.31445
2006-08-22,1805.00,1809.90002,1775.19995,1782.15198,591300,255.44324
2006-08-21,1730.34802,1800.00,1730.34802,1798.448,1024900,257.77902
2006-08-18,1758.40002,1769.00,1744.00,1761.69995,418200,252.51177
2006-08-17,1760.15198,1772.84802,1745.00,1758.40002,745400,252.03877
2006-08-16,1773.00,1784.00,1742.00,1752.34802,856500,251.17131
2006-08-15,1755.40002,1755.40002,1755.40002,1755.40002,000,251.60877
2006-08-14,1749.90002,1764.00,1739.00,1755.40002,1100400,251.60877
2006-08-11,1715.00,1750.00,1705.15198,1742.24805,2659200,249.72364
2006-08-10,1705.00,1716.052,1687.90002,1707.75195,839800,244.77918
2006-08-09,1685.00,1706.00,1670.15198,1701.052,1381100,243.81884
2006-08-08,1679.00,1687.90002,1675.00,1683.15198,583400,241.25316
2006-08-07,1680.00,1695.00,1662.00,1674.30005,444400,239.98437
2006-08-04,1689.00,1695.00,1670.15198,1680.948,1284600,240.93725
2006-08-03,1670.00,1715.00,1657.052,1670.19995,2597100,239.39669
2006-08-02,1679.69995,1679.69995,1650.00,1664.75195,1489900,238.61581
2006-08-01,1660.00,1667.50,1641.00,1658.69995,1784000,237.74835
2006-07-31,1640.00,1668.69995,1636.09998,1653.90002,1890500,237.06035
2006-07-28,1650.00,1658.00,1610.15198,1629.09998,627400,233.50566
2006-07-27,1650.00,1667.00,1626.19995,1653.24805,1134500,236.9669
2006-07-26,1619.00,1652.90002,1600.00,1646.052,1246600,235.93547
2006-07-25,1630.00,1644.90002,1598.19995,1610.19995,2177700,230.79664
2006-07-24,1599.69995,1619.00,1572.09998,1611.552,1315600,230.99044
2006-07-21,1640.00,1645.00,1581.24805,1603.50,979800,229.83631
2006-07-20,1630.00,1669.00,1625.00,1648.052,1515900,236.22213
2006-07-19,1645.00,1662.00,1600.00,1605.84802,2118200,230.17286
2006-07-18,1611.00,1645.90002,1605.00,1629.59998,1455300,233.57733
2006-07-17,1640.00,1642.50,1600.00,1604.84802,1874000,230.02953
2006-07-14,1667.90002,1667.90002,1620.00,1650.75195,1449500,236.60913
2006-07-13,1700.00,1718.00,1665.24805,1680.24805,1673300,240.83693
2006-07-12,3250.00,3400.00,3225.00,3386.448,10568700,242.69682
2006-07-11,3195.00,3200.00,3135.24805,3150.69604,2223800,225.80117
2006-07-10,3082.19995,3195.00,3082.19995,3190.24805,2255300,228.63575
2006-07-07,3175.00,3195.00,3090.00,3103.896,1229200,222.44715
2006-07-06,3189.00,3190.00,3137.1521,3163.50391,707300,226.71907
2006-07-05,3141.00,3198.19995,3119.00,3190.30396,1216200,228.63975
2006-07-04,3172.00,3190.00,3136.104,3141.19995,936700,225.12061
2006-07-03,3100.00,3159.9519,3064.00,3152.0481,1249000,225.89807
2006-06-30,3040.552,3090.00,3040.552,3077.552,1454900,220.55915
2006-06-29,2995.00,3020.00,2985.00,2993.104,814300,214.50701
2006-06-28,2915.50391,2986.00,2880.00,2972.75195,901000,213.04844
2006-06-27,2924.448,2965.00,2850.00,2955.8479,1325300,211.83697
2006-06-26,3000.00,3000.00,2880.00,2893.30396,963900,207.35463
2006-06-23,2925.00,3015.448,2890.00,2994.35205,1294800,214.59645
2006-06-22,2935.00,2994.00,2935.00,2951.50391,1023500,211.52565
2006-06-21,2890.00,2927.69604,2810.00,2917.104,1513900,209.06031
2006-06-20,2850.00,2869.896,2800.104,2843.75195,1332600,203.80338
2006-06-19,2826.00,2892.00,2770.00,2871.3999,2388700,205.78483
2006-06-16,2751.19995,2914.00,2751.19995,2801.19995,4658000,200.75381
2006-06-15,2549.00,2759.00,2540.00,2728.24805,3804100,195.52556
2006-06-14,2655.00,2718.80005,2450.00,2483.50391,4139700,177.98546
2006-06-13,2799.00,2799.00,2621.00,2641.0481,1964700,189.27619
2006-06-12,2790.00,2849.35205,2753.00,2774.64795,1725700,198.8509
2006-06-09,2700.00,2829.896,2690.00,2788.30396,2518300,199.82959
2006-06-08,2749.80005,2750.00,2619.00,2702.1521,3248800,193.65534
2006-06-07,2757.00,2790.00,2702.00,2762.0481,2195400,197.94791
2006-06-06,2800.00,2841.00,2750.00,2763.64795,1639500,198.06257
2006-06-05,2900.00,2918.00,2815.00,2824.896,1166300,202.45203
2006-06-02,2850.00,2899.896,2811.00,2886.24805,1394000,206.84896
2006-06-01,2950.00,2974.3999,2810.00,2829.24805,2706800,202.76393
2006-05-31,2990.00,2990.00,2850.00,2908.0481,2437600,208.4113
2006-05-30,2969.69604,3080.9519,2952.35205,3027.64795,1865100,216.98267
2006-05-29,2950.00,2984.69604,2929.00,2966.64795,855800,212.61098
2006-05-26,2900.00,2965.00,2889.896,2927.3999,1044600,209.79819
2006-05-25,2848.00,2865.00,2800.00,2835.9519,2166200,203.24438
2006-05-24,2935.00,2944.80005,2814.80005,2858.19995,2113600,182.76537
2006-05-23,2850.00,2949.00,2775.00,2920.49609,2891200,186.74885
2006-05-22,3019.00,3050.00,2790.00,2826.552,2251400,180.74166
2006-05-19,3100.00,3160.00,2944.80005,2974.6001,2603800,190.20848
2006-05-18,3200.00,3203.00,3000.00,3039.75195,3059800,194.37457
2006-05-17,3190.00,3250.00,3175.00,3211.75195,1680000,205.37298
2006-05-16,3164.80005,3225.00,3064.80005,3143.6001,1900700,201.01506
2006-05-15,3211.00,3249.80005,3133.104,3156.896,1552600,201.86525
2006-05-12,3231.00,3284.80005,3185.24805,3244.8479,1288400,207.48927
2006-05-11,3225.00,3274.896,3223.1521,3252.104,827300,207.95326
2006-05-10,3244.69604,3272.00,3235.1521,3255.19995,910600,208.15122
2006-05-09,3229.00,3258.69604,3196.00,3238.75195,747600,207.09947
2006-05-08,3220.00,3244.69604,3220.00,3227.50391,638900,206.38022
2006-05-05,3226.00,3249.3999,3190.00,3212.1521,1239800,205.39856
2006-05-04,3200.00,3223.00,3178.00,3206.8479,682500,205.05939
2006-05-03,3183.00,3200.00,3145.50391,3177.24805,685900,203.16665
2006-05-02,3185.00,3235.104,3152.30396,3161.30396,1438900,202.14712
2006-04-28,3100.00,3147.00,3025.00,3133.896,1847400,200.39454
2006-04-27,3231.00,3239.00,3115.00,3134.19995,2719400,200.41397
2006-04-26,3155.00,3240.00,3147.19995,3227.50391,899900,206.38022
2006-04-25,3200.00,3210.00,3121.00,3147.19995,1466300,201.24525
2006-04-24,3290.00,3305.00,3185.00,3203.896,3411800,204.87063
2006-04-21,3303.00,3320.24805,3252.1521,3296.19995,1670500,210.77294
2006-04-20,3299.80005,3299.80005,3239.00,3277.24805,1321900,209.56107
2006-04-19,3347.552,3374.00,3253.104,3282.00,1779000,209.86493
2006-04-18,3275.00,3345.00,3262.19995,3335.30396,2707300,213.27341
2006-04-17,3101.00,3242.19995,3100.00,3230.30396,5166700,206.55927
2006-04-14,3020.80005,3020.80005,3020.80005,3020.80005,000,193.1627
2006-04-13,3087.00,3127.00,2988.00,3020.80005,5449400,193.1627
2006-04-12,3198.00,3202.00,3065.104,3075.30396,4603300,196.64791
2006-04-11,3187.24805,3187.24805,3187.24805,3187.24805,000,203.80609
2006-04-10,3210.104,3250.00,3175.00,3187.24805,3236400,203.80609
2006-04-07,3300.00,3400.00,3151.30396,3166.00,8001600,202.4474
2006-04-06,3114.3999,3114.3999,3114.3999,3114.3999,000,199.14787
2006-04-05,3151.00,3175.00,3104.104,3114.3999,831600,199.14787
2006-04-04,3149.00,3183.00,3121.0481,3152.80005,1743700,201.60334
2006-04-03,3006.00,3155.00,2990.00,3143.24805,3828700,200.99255
2006-03-31,3048.69604,3048.69604,2967.00,2980.8479,1533600,190.608
2006-03-30,3048.00,3072.00,3012.00,3035.00,2739400,194.07071
2006-03-29,2970.00,3044.00,2970.00,3038.104,2150200,194.26919
2006-03-28,2889.00,2975.00,2885.00,2958.19995,1904000,189.15979
2006-03-27,2924.80005,2924.80005,2870.24805,2881.64795,3121200,184.26473
2006-03-24,2875.00,2912.104,2875.00,2896.19995,1411900,185.19525
2006-03-23,2925.00,2940.00,2881.1521,2896.896,1656200,185.23976
2006-03-22,2945.0481,2957.00,2902.35205,2916.896,845200,186.51864
2006-03-21,2972.19995,2984.80005,2920.00,2946.9519,1275600,188.44054
2006-03-20,2900.00,2985.00,2891.50391,2964.8479,1646300,189.58489
2006-03-17,2935.00,2944.00,2866.30396,2877.3999,1913900,183.99309
2006-03-16,2940.00,2940.00,2907.00,2921.64795,2772200,186.8225
2006-03-15,2935.448,2935.448,2935.448,2935.448,000,187.70493
2006-03-14,2937.00,2954.896,2910.00,2935.448,1483700,187.70493
2006-03-13,2925.00,2973.9519,2916.1521,2933.3999,2294400,187.57397
2006-03-10,2821.00,2923.80005,2821.00,2914.8479,3559900,186.38768
2006-03-09,2802.1521,2857.00,2802.1521,2842.49609,2290400,181.7612
2006-03-08,2820.104,2843.896,2775.00,2797.448,2778200,178.88063
2006-03-07,2840.00,2845.24805,2805.00,2819.64795,1555700,180.30019
2006-03-06,2835.00,2872.00,2825.00,2855.00,1271600,182.56075
2006-03-03,2855.00,2874.69604,2810.00,2824.64795,1936300,180.61991
2006-03-02,2915.00,2930.00,2841.19995,2852.80005,1878100,182.42008
2006-03-01,2825.00,2918.00,2800.00,2906.24805,2330100,185.83777
2006-02-28,2872.00,2887.00,2804.00,2828.6001,3714900,180.87263
2006-02-27,2766.00,2857.00,2765.00,2849.75195,2902300,182.22517
2006-02-24,2799.9519,2810.00,2751.19995,2756.3999,1774700,176.25584
2006-02-23,2820.00,2824.00,2781.00,2796.3999,2102000,178.81361
2006-02-22,2819.00,2820.00,2783.00,2801.80005,1821000,179.15892
2006-02-21,2835.00,2842.69604,2806.00,2818.6001,716400,180.23319
2006-02-20,2785.0481,2836.9519,2750.00,2829.104,2220800,180.90485
2006-02-17,2790.00,2798.00,2758.30396,2786.00,2370800,178.1486
2006-02-16,2800.00,2824.00,2775.00,2780.6001,1062800,177.80331
2006-02-15,2838.69604,2849.00,2758.24805,2771.9519,3800400,177.2503
2006-02-14,2865.00,2866.00,2815.00,2823.104,974200,180.52119
2006-02-13,2864.80005,2884.00,2855.30396,2861.75195,1800300,182.9925
2006-02-10,2920.00,2928.00,2849.00,2862.8479,3508300,183.06258
